id,nace_kodu,sektor,hedef_yatirim,oncelikli_yatirim,yuksek_teknoloji,orta_yuksek_teknoloji,sartlar,bolge_1,bolge_2,bolge_3,bolge_4,bolge_5,bolge_6,created_at,updated_at
4,01.19.99,Başka yerde sınıflandırılmamış tek yıllık diğer bitkisel ürünlerin yetiştirilmesi,true,true,false,false,"Hedef; 1) Sera Yatırımlarında;
a) 1 ve 2. Bölgelerde asgari 20 dekar,
b) 3. Bölgede asgari 15 dekar,
c) 4 ve 5. Bölgelerde asgari 10 dekar,
d) 6. Bölgede asgari 5 dekar ve üzeri olması şartı aranır.
2) Yapay ışıkla fotosentez sağlanan kontrollü bitkisel üretim yatırımlarında katmanlarının toplam alanının asgari 1.000 m2 olması şartı aranır.
Diğer yatırımlar desteklenmez.
1136,50.20.25,"Kabotaj hattında ham petrolün, petrol ürünlerinin ve kimyasalların tanker gemilerle taşınması (gazlar hariç) (iç sular hariç)",true,true,false,false,"Demiryolu, denizyolu veya havayolu ile taşımacılık yatırımları öncelikli yatırımlardandır.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1137,50.20.26,Kabotaj hattında dökme kuru yük taşınması (kimyasalların taşınması hariç) (iç sular hariç),true,true,false,false,"Demiryolu, denizyolu veya havayolu ile taşımacılık yatırımları öncelikli yatırımlardandır.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1138,50.20.27,Kabotaj hattında frigorifik gemilerle dondurulmuş veya soğutulmuş malların taşınması (iç sular hariç),true,true,false,false,"Demiryolu, denizyolu veya havayolu ile taşımacılık yatırımları öncelikli yatırımlardandır.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1139,50.20.28,Kabotaj hattında çoklu taşıma türüne uygun konteynerlerin konteyner gemileriyle taşınması (iç sular hariç),true,true,false,false,"Demiryolu, denizyolu veya havayolu ile taşımacılık yatırımları öncelikli yatırımlardandır.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1140,50.20.29,"Kabotaj hattında diğer sıvıların tanker gemilerle taşınması (ham petrolün, petrol ürünlerinin, gazların ve kimyasalların taşınması hariç) (iç sular hariç)",true,true,false,false,"Demiryolu, denizyolu veya havayolu ile taşımacılık yatırımları öncelikli yatırımlardandır.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1141,50.20.30,Kabotaj hattında gazların tanker gemilerle taşınması (iç sular hariç),true,true,false,false,"Demiryolu, denizyolu veya havayolu ile taşımacılık yatırımları öncelikli yatırımlardandır.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1142,50.20.90,"Uluslararası sularda yapılan diğer yük taşımacılığı ",true,true,false,false,"Demiryolu, denizyolu veya havayolu ile taşımacılık yatırımları öncelikli yatırımlardandır.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1143,50.20.91,Kabotaj hattında yapılan diğer yük taşımacılığı (iç sular hariç),true,true,false,false,"Demiryolu, denizyolu veya havayolu ile taşımacılık yatırımları öncelikli yatırımlardandır.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1144,50.30.08,"İç sularda yolcu taşımacılığı (nehir, kanal ve göllerde yapılanlar, vb.) (gezinti amaçlı olanlar dahil)",true,false,false,false,Gezinti amaçlı olanlar hariç.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1145,50.40,İç sularda yük taşımacılığı,true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1146,50.40.05,"İç sularda yük taşımacılığı (nehir, kanal ve göllerde yapılanlar, vb.)",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1147,50.40.08,"İç sularda çekme ve itme hizmetleri (römorkaj) (mavnaların, şamandıraların vb.nin taşınması) (nehir, kanal, göl vb.)",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1148,51,Hava yolu taşımacılığı,true,true,false,false,"51.10.02 ve 51.10.03 hariç. Demiryolu, denizyolu veya havayolu ile taşımacılık yatırımları öncelikli yatırımlardandır.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1149,51.1,Hava yolu ile yolcu taşımacılığı,true,true,false,false,"Demiryolu, denizyolu veya havayolu ile taşımacılık yatırımları öncelikli yatırımlardandır.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1150,51.10,Hava yolu ile yolcu taşımacılığı,true,true,false,false,"Demiryolu, denizyolu veya havayolu ile taşımacılık yatırımları öncelikli yatırımlardandır.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1151,51.10.01,Hava yolu yolcu taşımacılığı (tarifeli olanlar),true,true,false,false,"Demiryolu, denizyolu veya havayolu ile taşımacılık yatırımları öncelikli yatırımlardandır.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1152,51.2,Hava yolu ile yük taşımacılığı ve uzay taşımacılığı,true,true,false,false,"Demiryolu, denizyolu veya havayolu ile taşımacılık yatırımları öncelikli yatırımlardandır.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1153,51.21,Hava yolu ile yük taşımacılığı,true,true,false,false,"Demiryolu, denizyolu veya havayolu ile taşımacılık yatırımları öncelikli yatırımlardandır.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1154,51.21.17,Hava yolu ile yük taşımacılığı,true,true,false,false,"Demiryolu, denizyolu veya havayolu ile taşımacılık yatırımları öncelikli yatırımlardandır.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1155,51.22,Uzay taşımacılığı,true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1156,51.22.02,Uzay taşımacılığı,true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1157,52.10.02,Frigorifik depolama ve antrepoculuk faaliyetleri (bozulabilir gıda ürünleri dahil dondurulmuş veya soğutulmuş mallar için depolama),true,false,false,false,Sadece 1.000 m2 üzeri soğuk hava deposu yatırımları desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1158,52.10.03,Hububat depolama ve antrepoculuk faaliyetleri (hububat silolarının işletilmesi vb.),true,true,false,false,Sadece lisanslı depoculuk faaliyetleri desteklenir. Lisanslı depoculuk yatırımları öncelikli yatırımalrdandır.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1159,52.10.04,"Petrol, petrol ürünleri, kimyasallar vb. depolama ve antrepoculuk faaliyetleri (gaz hariç)",true,,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1160,52.22.06,"Su yolu taşımacılığını destekleyici olarak liman ve su yollarının işletilmesi (limanların, iskelelerin, rıhtımların, su yolu havuzlarının, deniz terminallerinin vb. işletilmesi) (deniz feneri, fener dubası vb. işletilmesi hariç)",true,true,false,false,Yük taşımacılığına yönelik liman yatırımları öncelikli yatırımlardandır.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1161,52.22.08,Deniz ve kıyı suları ile iç sularda kılavuzluk ve rıhtıma yanaştırma faaliyetleri (geminin havuzlanması ve havuzdan çıkarılması dahil),true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1162,52.23.03,Havaalanı yer hizmet faaliyetleri (kargo ve bagaj yükleme boşaltma hizmetleri hariç),true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1163,52.23.04,"Havaalanı işletmeciliği (uçak pisti işletme, yolcu terminali ve havayolu şirketlerinin kendi bilet satış hizmetleri dahil; havaalanı yer hizmetleri ve bilet acentelerinin faaliyetleri hariç)",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1164,52.24,Kargo yükleme boşaltma (elleçleme) hizmetleri,true,false,false,false,5.000 m2 kapalı alana sahip ve Antrepo Açma İzin Belgesi olan yatırımlar desteklenir. 52.24.10 Kara yolu taşımacılığıyla ilgili kargo yükleme boşaltma (elleçleme) hizmetleri kodlu yatırımlarda ayrıca L2 Belgesi aranır.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1165,52.24.08,Su yolu taşımacılığıyla ilgili kargo ve bagaj yükleme boşaltma (elleçleme) hizmetleri,true,false,false,false,5.000 m2 kapalı alana sahip ve Antrepo Açma İzin Belgesi olan yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1166,52.24.09,Hava yolu taşımacılığıyla ilgili kargo ve bagaj yükleme boşaltma (elleçleme) hizmetleri,true,false,false,false,5.000 m2 kapalı alana sahip ve Antrepo Açma İzin Belgesi olan yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1167,52.24.10,Kara yolu taşımacılığıyla ilgili kargo yükleme boşaltma (elleçleme) hizmetleri,true,false,false,false,5.000 m2 kapalı alana sahip ve Antrepo Açma İzin Belgesi olan yatırımlar desteklenir. Yatırımlarda ayrıca L2 Belgesi aranır.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1168,52.24.11,Demir yolu taşımacılığıyla ilgili kargo yükleme boşaltma (elleçleme) hizmetleri,true,false,false,false,5.000 m2 kapalı alana sahip ve Antrepo Açma İzin Belgesi olan yatırımlar desteklenir,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1169,52.24.90,Diğer kargo yükleme boşaltma (elleçleme) hizmetleri,true,false,false,false,5.000 m2 kapalı alana sahip ve Antrepo Açma İzin Belgesi olan yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1170,55.1,Oteller ve benzeri konaklama yerleri,true,true,false,false,"50 oda ve üzeri (Otel, Tatil Köyü, Butik Otel ve Özel Konaklama Tesisi desteklenir). Kültür ve turizm koruma ve gelişim bölgelerinde, turizm merkezlerinde, Kültür ve Turizm Bakanlığının bağlı/ilgili alan başkanlıkları sınırları içerisinde veya termal turizm konusundaki turizm konaklama yatırımları öncelikli yatırım konularındandır.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1171,55.10,Oteller ve benzeri konaklama yerleri,true,true,false,false,"50 oda ve üzeri (Otel, Tatil Köyü, Butik Otel ve Özel Konaklama Tesisi desteklenir). Kültür ve turizm koruma ve gelişim bölgelerinde, turizm merkezlerinde, Kültür ve Turizm Bakanlığının bağlı/ilgili alan başkanlıkları sınırları içerisinde veya termal turizm konusundaki turizm konaklama yatırımları öncelikli yatırım konularındandır.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1172,55.10.02,Otel vb. konaklama yerlerinin faaliyetleri (günlük temizlik ve yatak yapma hizmeti sağlanan yerlerin faaliyetleri) (kendi müşterilerine restoran hizmeti vermeyenler ile devre mülkler hariç),true,true,false,false,"50 oda ve üzeri (Otel, Tatil Köyü, Butik Otel ve Özel Konaklama Tesisi desteklenir). Kültür ve turizm koruma ve gelişim bölgelerinde, turizm merkezlerinde, Kültür ve Turizm Bakanlığının bağlı/ilgili alan başkanlıkları sınırları içerisinde veya termal turizm konusundaki turizm konaklama yatırımları öncelikli yatırım konularındandır.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1173,55.10.05,Otel vb. konaklama yerlerinin faaliyetleri (günlük temizlik ve yatak yapma hizmeti sağlanan yerlerin faaliyetleri) (kendi müşterilerine restoran hizmeti verenler ile devre mülkler hariç),true,true,false,false,"50 oda ve üzeri (Otel, Tatil Köyü, Butik Otel ve Özel Konaklama Tesisi desteklenir). Kültür ve turizm koruma ve gelişim bölgelerinde, turizm merkezlerinde, Kültür ve Turizm Bakanlığının bağlı/ilgili alan başkanlıkları sınırları içerisinde veya termal turizm konusundaki turizm konaklama yatırımları öncelikli yatırım konularındandır.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1174,55.90.01,"Öğrenci ve işçi yurtları, pansiyonlar ve odası kiralanan evlerde yapılan konaklama faaliyetleri (tatil amaçlı olanlar hariç)",true,false,false,false,Sadece asgari 200 öğrenci kapasitesindeki Öğrenci yurtları desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1175,62.1,Bilgisayar programlama faaliyetleri,true,true,false,false,"Asgari yatırım tutarı şartı aranmaksızın ihtisas serbest bölgelerinde gerçekleştirilecek
yazılım ve bilişim ürünleri üretimi yatırımları.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1176,62.10,Bilgisayar programlama faaliyetleri,true,true,false,false,"Asgari yatırım tutarı şartı aranmaksızın ihtisas serbest bölgelerinde gerçekleştirilecek
yazılım ve bilişim ürünleri üretimi yatırımları.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1177,62.10.00,Bilgisayar programlama faaliyetleri,true,true,false,false,"Asgari yatırım tutarı şartı aranmaksızın ihtisas serbest bölgelerinde gerçekleştirilecek
yazılım ve bilişim ürünleri üretimi yatırımları.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1178,63.1,"Bilgi işlem altyapısı, veri işleme, barındırma ve ilgili faaliyetler",true,true,false,false,Sadece tebliğ ile belirlenecek teknik şart ve standartları karşılayan ve asgari 500 kW kurulu güç şartını sağlayan veri merkezi yatırımları desteklenir. Tebliğ ile belirlenecek teknik şart ve standartlara göre hizmet veren veri merkezlerinde bulut hizmeti sağlayıcıları tarafından yapılacak asgari 200 milyon TL tutarındaki yatırımlar veya Tebliğ ile belirlenecek teknik şart ve standartları karşılayan ve asgari 3 megavat kurulu güç şartını sağlayan veri merkezi yatırımları.öncelikli yatırımlardandır.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1179,63.10,"Bilgi işlem altyapısı, veri işleme, barındırma ve ilgili faaliyetler (veri merkezi)",true,true,false,false,Sadece tebliğ ile belirlenecek teknik şart ve standartları karşılayan ve asgari 500 kW kurulu güç şartını sağlayan veri merkezi yatırımları desteklenir. Tebliğ ile belirlenecek teknik şart ve standartlara göre hizmet veren veri merkezlerinde bulut hizmeti sağlayıcıları tarafından yapılacak asgari 200 milyon TL tutarındaki yatırımlar veya Tebliğ ile belirlenecek teknik şart ve standartları karşılayan ve asgari 3 megavat kurulu güç şartını sağlayan veri merkezi yatırımları.öncelikli yatırımlardandır.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1180,63.10.00,"Bilgi işlem altyapısı, veri işleme, barındırma ve ilgili faaliyetler (veri merkezi)",true,true,false,false,Sadece tebliğ ile belirlenecek teknik şart ve standartları karşılayan ve asgari 500 kW kurulu güç şartını sağlayan veri merkezi yatırımları desteklenir. Tebliğ ile belirlenecek teknik şart ve standartlara göre hizmet veren veri merkezlerinde bulut hizmeti sağlayıcıları tarafından yapılacak asgari 200 milyon TL tutarındaki yatırımlar veya Tebliğ ile belirlenecek teknik şart ve standartları karşılayan ve asgari 3 megavat kurulu güç şartını sağlayan veri merkezi yatırımları.öncelikli yatırımlardandır.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1181,71.2,Teknik test ve analiz faaliyetleri,true,false,false,false,"71.20.05 Kara yolu taşıma araçlarının teknik muayene faaliyetleri hariç olmak üzere sadece orta yüksek teknolojili ve yüksek teknolojili ürünlere yönelik test merkezi yatırımları ile ihracatçı birliklerinin dış ticareti desteklemek amacıyla yapacakları test merkezi
yatırımları desteklenir.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1182,71.20,Teknik test ve analiz faaliyetleri,true,true,false,false,Sadece orta yüksek teknolojili ve yüksek teknolojili ürünlere yönelik test merkezi yatırımları ile ihracatçı birliklerinin dış ticareti desteklemek amacıyla yapacakları test merkezi yatırımları desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1183,71.20.07,Bileşim ve saflık konularında teknik test ve analiz faaliyetleri,true,true,false,false,Sadece orta yüksek teknolojili ve yüksek teknolojili ürünlere yönelik test merkezi yatırımları ile ihracatçı birliklerinin dış ticareti desteklemek amacıyla yapacakları test merkezi yatırımları desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1184,71.20.08,"Su, hava vb. kirliliği konularında teknik test ve analiz faaliyetleri",true,true,false,false,Sadece orta yüksek teknolojili ve yüksek teknolojili ürünlere yönelik test merkezi yatırımları ile ihracatçı birliklerinin dış ticareti desteklemek amacıyla yapacakları test merkezi yatırımları desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1185,71.20.09,Fiziksel özellikler konusunda teknik test ve analiz faaliyetleri,true,true,false,false,Sadece orta yüksek teknolojili ve yüksek teknolojili ürünlere yönelik test merkezi yatırımları ile ihracatçı birliklerinin dış ticareti desteklemek amacıyla yapacakları test merkezi yatırımları desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
1186,71.20.10,Ürünlerin ruhsatlandırılması faaliyetleri,true,true,false,false,Sadece orta yüksek teknolojili ve yüksek teknolojili ürünlere yönelik test merkezi yatırımları ile ihracatçı birliklerinin dış ticareti desteklemek amacıyla yapacakları test merkezi yatırımları desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:59.736716+00,2025-06-28 13:25:59.736716+00
